sample_id,original_filename,class_name,label,split,relative_reference
TRAIN_00190,Monument_in_Qasr_Prison.jpg,Has Arch,1,train,has_arch/Monument_in_Qasr_Prison.jpg
TRAIN_00191,خانه_بروجردی_ها2.jpg,No Arch,0,train,no_arch/خانه_بروجردی_ها2.jpg
TRAIN_00192,نمایی_از_داخل_رباط_شرف.jpg,Has Arch,1,train,has_arch/نمایی_از_داخل_رباط_شرف.jpg
TRAIN_00193,"Jahāngir_Hall,_Iran,_monument_12097_(8).jpg",Has Arch,1,train,"has_arch/Jahāngir_Hall,_Iran,_monument_12097_(8).jpg"
TRAIN_00194,Malek_Tojar_mosque_inside_2.jpg,Has Arch,1,train,has_arch/Malek_Tojar_mosque_inside_2.jpg
TRAIN_00195,Historical_texture_of_Oudlajan_neighborhood2.jpg,Has Arch,1,train,has_arch/Historical_texture_of_Oudlajan_neighborhood2.jpg
TRAIN_00196,Portada_MG_0614.jpg,No Arch,0,train,no_arch/Portada_MG_0614.jpg
TRAIN_00197,مدرسه_گنجعلیخان_کاروان_سرای_گنجعلی_(20).jpg,Has Arch,1,train,has_arch/مدرسه_گنجعلیخان_کاروان_سرای_گنجعلی_(20).jpg
TRAIN_00198,1397092413114812716140914_چیذر.jpg,Has Arch,1,train,has_arch/1397092413114812716140914_چیذر.jpg
TRAIN_00199,1907586.jpg,No Arch,0,train,no_arch/1907586.jpg
TRAIN_00200,Qazvin_bazaar20180714_152403.jpg,Has Arch,1,train,has_arch/Qazvin_bazaar20180714_152403.jpg
TRAIN_00201,نگاهی_به_پشت_بنای_خانه_فاضلی.jpg,No Arch,0,train,no_arch/نگاهی_به_پشت_بنای_خانه_فاضلی.jpg
TRAIN_00202,Kenargerd_Caravanserai_by_Mardetanha_(1)_15.jpg,Has Arch,1,train,has_arch/Kenargerd_Caravanserai_by_Mardetanha_(1)_15.jpg
TRAIN_00203,Gheysarie_Bazzar_01.jpg,Has Arch,1,train,has_arch/Gheysarie_Bazzar_01.jpg
TRAIN_00204,Courtyard_iwan_Shah_Mosque_Isfahan_2014_(4).jpg,Has Arch,1,train,has_arch/Courtyard_iwan_Shah_Mosque_Isfahan_2014_(4).jpg
TRAIN_00205,Seh_Kohye_Castle2020_16.jpg,No Arch,0,train,no_arch/Seh_Kohye_Castle2020_16.jpg
TRAIN_00206,Saraye_omid_5.jpg,No Arch,0,train,no_arch/Saraye_omid_5.jpg
TRAIN_00207,"Iran_,_Shiraz_,_Atigh_Jame_Mosque_,_Entrance_Corridor.jpg",Has Arch,1,train,"has_arch/Iran_,_Shiraz_,_Atigh_Jame_Mosque_,_Entrance_Corridor.jpg"
TRAIN_00208,Chors_Central_mosque_01.jpg,Has Arch,1,train,has_arch/Chors_Central_mosque_01.jpg
TRAIN_00209,2011_Molavi_Bazaar_Hazrati_street_Tehran_6299604013.jpg,Has Arch,1,train,has_arch/2011_Molavi_Bazaar_Hazrati_street_Tehran_6299604013.jpg
TRAIN_00210,"Atiq_mosque,_shiraz,_by_Ghazal_kohandel.jpg",Has Arch,1,train,"has_arch/Atiq_mosque,_shiraz,_by_Ghazal_kohandel.jpg"
TRAIN_00211,Shahrzad-Villa-SeyedAbad-Village-Damavand-Kanisavaran-Office---30497.jpg,No Arch,0,train,no_arch/Shahrzad-Villa-SeyedAbad-Village-Damavand-Kanisavaran-Office---30497.jpg
TRAIN_00212,Interiors_of_Agha_Bozorg_mosque_02.jpg,Has Arch,1,train,has_arch/Interiors_of_Agha_Bozorg_mosque_02.jpg
TRAIN_00213,Jame_Mosque_Haftshoyeh_6.jpg,Has Arch,1,train,has_arch/Jame_Mosque_Haftshoyeh_6.jpg
TRAIN_00214,Shebli_tombtower-Damavand.jpg,No Arch,0,train,no_arch/Shebli_tombtower-Damavand.jpg
TRAIN_00215,Ali_Qapu_003.jpg,No Arch,0,train,no_arch/Ali_Qapu_003.jpg
TRAIN_00216,20180921_171710_HDR.jpg,Has Arch,1,train,has_arch/20180921_171710_HDR.jpg
TRAIN_00217,Iran_2007_206_Vank_Armenian_cathedral_Isfahan_(1731865967).jpg,Has Arch,1,train,has_arch/Iran_2007_206_Vank_Armenian_cathedral_Isfahan_(1731865967).jpg
TRAIN_00218,Shahrood-_bedasht-23.jpg,Has Arch,1,train,has_arch/Shahrood-_bedasht-23.jpg
TRAIN_00219,Girls_School_of_Arts_هنرستان_دختران_تهران_-_panoramio_(1).jpg,No Arch,0,train,no_arch/Girls_School_of_Arts_هنرستان_دختران_تهران_-_panoramio_(1).jpg
TRAIN_00220,Nima_Yushij_House2022-11-12_3.jpg,No Arch,0,train,no_arch/Nima_Yushij_House2022-11-12_3.jpg
TRAIN_00221,Villa-No.10-Sadra-Shiraz-by-Shaar-Office---26010.jpg,No Arch,0,train,no_arch/Villa-No.10-Sadra-Shiraz-by-Shaar-Office---26010.jpg
TRAIN_00222,Hojat_abad_vazir_complex.jpg,Has Arch,1,train,has_arch/Hojat_abad_vazir_complex.jpg
TRAIN_00223,کاروانسرای_باغ_شیخ_ساوه.jpg,Has Arch,1,train,has_arch/کاروانسرای_باغ_شیخ_ساوه.jpg
TRAIN_00224,Inside_the_Zein-o-din_Caravanserai_(6223160685).jpg,Has Arch,1,train,has_arch/Inside_the_Zein-o-din_Caravanserai_(6223160685).jpg
TRAIN_00225,Al-Nabi_Mosque2020-05-19_16.jpg,No Arch,0,train,no_arch/Al-Nabi_Mosque2020-05-19_16.jpg
TRAIN_00226,Gate_of_Citadel_of_semnan_19.jpg,Has Arch,1,train,has_arch/Gate_of_Citadel_of_semnan_19.jpg
TRAIN_00227,Markov_Building_Qasr_Museum.jpg,No Arch,0,train,no_arch/Markov_Building_Qasr_Museum.jpg
TRAIN_00228,Sanandaj_Bazaar.jpg,Has Arch,1,train,has_arch/Sanandaj_Bazaar.jpg
TRAIN_00229,Deire_Gachin_Caravansarai_-_Sasanian_dating_-_Iran._Qom_Province_-_Dayr-e_Gachin_25.jpg,Has Arch,1,train,has_arch/Deire_Gachin_Caravansarai_-_Sasanian_dating_-_Iran._Qom_Province_-_Dayr-e_Gachin_25.jpg
TRAIN_00230,iranian-commercial-building-design-idea-7238265-26.jpg,No Arch,0,train,no_arch/iranian-commercial-building-design-idea-7238265-26.jpg
TRAIN_00231,رباط_زرنوخ6735.jpg,Has Arch,1,train,has_arch/رباط_زرنوخ6735.jpg
TRAIN_00232,Sardar-e_Bozorg_Ab_Anbar2020_5.jpg,No Arch,0,train,no_arch/Sardar-e_Bozorg_Ab_Anbar2020_5.jpg
TRAIN_00233,Emarat_4.jpg,No Arch,0,train,no_arch/Emarat_4.jpg
TRAIN_00234,Abdolabad_Mosque2021_4.jpg,Has Arch,1,train,has_arch/Abdolabad_Mosque2021_4.jpg
TRAIN_00235,"Jame_mosque,_natanz.jpg",Has Arch,1,train,"has_arch/Jame_mosque,_natanz.jpg"
TRAIN_00236,Tomb_of_Baba_Taher_2019-08-03_03.jpg,Has Arch,1,train,has_arch/Tomb_of_Baba_Taher_2019-08-03_03.jpg
TRAIN_00237,Yazd2024-03-19_18.jpg,No Arch,0,train,no_arch/Yazd2024-03-19_18.jpg
TRAIN_00238,Tmp_24831-20140731_110201-156931668.jpg,No Arch,0,train,no_arch/Tmp_24831-20140731_110201-156931668.jpg
TRAIN_00239,Khaju_Bridge_Isfahan_Aarash_(25).jpg,Has Arch,1,train,has_arch/Khaju_Bridge_Isfahan_Aarash_(25).jpg
TRAIN_00240,Shahrood-_bedasht-24.jpg,Has Arch,1,train,has_arch/Shahrood-_bedasht-24.jpg
TRAIN_00241,برج_و_دروازه_های_ندوشن_2 (1).jpg,No Arch,0,train,no_arch/برج_و_دروازه_های_ندوشن_2 (1).jpg
TRAIN_00242,Masjed_Akhond_01.jpg,Has Arch,1,train,has_arch/Masjed_Akhond_01.jpg
TRAIN_00243,Resize_of_jame.jpg,Has Arch,1,train,has_arch/Resize_of_jame.jpg
TRAIN_00244,Bazaar_of_Tabriz_2020-03-13_09.jpg,Has Arch,1,train,has_arch/Bazaar_of_Tabriz_2020-03-13_09.jpg
TRAIN_00245,Robat_Castle.jpg,No Arch,0,train,no_arch/Robat_Castle.jpg
TRAIN_00246,Al-Nabi_Mosque2020-05-19_28.jpg,Has Arch,1,train,has_arch/Al-Nabi_Mosque2020-05-19_28.jpg
TRAIN_00247,Borujerdi_House_Kashan_Iran.jpg,Has Arch,1,train,has_arch/Borujerdi_House_Kashan_Iran.jpg
TRAIN_00248,Meyandasht_old_town_13_-_panoramio.jpg,Has Arch,1,train,has_arch/Meyandasht_old_town_13_-_panoramio.jpg
TRAIN_00249,Jalaleddin_Castle_20190327_14.jpg,No Arch,0,train,no_arch/Jalaleddin_Castle_20190327_14.jpg
TRAIN_00250,Ks.SH.A1.jpg,No Arch,0,train,no_arch/Ks.SH.A1.jpg
TRAIN_00251,Golestan_Palace_Album_No._142-86.jpg,Has Arch,1,train,has_arch/Golestan_Palace_Album_No._142-86.jpg
TRAIN_00252,A_la_Nasir_al-Mulk_Mosque_o_Mesquita_Rosa_(11993921696).jpg,Has Arch,1,train,has_arch/A_la_Nasir_al-Mulk_Mosque_o_Mesquita_Rosa_(11993921696).jpg
TRAIN_00253,20200917_150953_HDR.jpg,No Arch,0,train,no_arch/20200917_150953_HDR.jpg
TRAIN_00254,"2021.R.15-5r_-_Iran,_Gate_with_Peeling_Plaster.jpg",Has Arch,1,train,"has_arch/2021.R.15-5r_-_Iran,_Gate_with_Peeling_Plaster.jpg"
TRAIN_00255,Bagher_Abad_Castle's_Roof.jpg,No Arch,0,train,no_arch/Bagher_Abad_Castle's_Roof.jpg
TRAIN_00256,آرامگاه_خواجه_ربیع_(15).jpg,No Arch,0,train,no_arch/آرامگاه_خواجه_ربیع_(15).jpg
TRAIN_00257,SDC15423_karvansarai_zanjan_(14).jpg,Has Arch,1,train,has_arch/SDC15423_karvansarai_zanjan_(14).jpg
TRAIN_00258,"Tomb_of_Sheikh_Abdolsamad,_Natanz.jpg",No Arch,0,train,"no_arch/Tomb_of_Sheikh_Abdolsamad,_Natanz.jpg"
TRAIN_00259,Pahne_Bath._Semnan_6.jpg,Has Arch,1,train,has_arch/Pahne_Bath._Semnan_6.jpg
TRAIN_00260,قلعه_قنجعلی_خان.jpg,No Arch,0,train,no_arch/قلعه_قنجعلی_خان.jpg
TRAIN_00261,Khaje_rabi.jpg,Has Arch,1,train,has_arch/Khaje_rabi.jpg
TRAIN_00262,"Bogheh-ye_Seyed_Roknaddin_(Mausoleum_of_Seyed_Roknaddin),_Yazd_(1257941419).jpg",No Arch,0,train,"no_arch/Bogheh-ye_Seyed_Roknaddin_(Mausoleum_of_Seyed_Roknaddin),_Yazd_(1257941419).jpg"
TRAIN_00263,خانه_زینت_الملک43.jpg,Has Arch,1,train,has_arch/خانه_زینت_الملک43.jpg
TRAIN_00264,Qazvin_Bazaar_2020-04-04_01.jpg,Has Arch,1,train,has_arch/Qazvin_Bazaar_2020-04-04_01.jpg
TRAIN_00265,2_کلیسای_وانک.jpg,Has Arch,1,train,has_arch/2_کلیسای_وانک.jpg
TRAIN_00266,1962_Isphahan_(2467736839).jpg,Has Arch,1,train,has_arch/1962_Isphahan_(2467736839).jpg
TRAIN_00267,Bazaar_of_Tabriz.jpg,Has Arch,1,train,has_arch/Bazaar_of_Tabriz.jpg
TRAIN_00268,خانه_بروجردی_ها_کاشان-The_Borujerdi_House_kashan_iran_06.jpg,Has Arch,1,train,has_arch/خانه_بروجردی_ها_کاشان-The_Borujerdi_House_kashan_iran_06.jpg
TRAIN_00269,Abdul_Samad_Isfahani_Shrine_Natanz.jpg,No Arch,0,train,no_arch/Abdul_Samad_Isfahani_Shrine_Natanz.jpg
TRAIN_00270,"Ali_Shah_Mosque_plan,_and_remaining_gate_(per_Donald_Wilber,_1955).jpg",Has Arch,1,train,"has_arch/Ali_Shah_Mosque_plan,_and_remaining_gate_(per_Donald_Wilber,_1955).jpg"
TRAIN_00271,مسجد_جامع_تون.jpg,Has Arch,1,train,has_arch/مسجد_جامع_تون.jpg
TRAIN_00272,Khavidak_old_castle_-_panoramio_(4).jpg,Has Arch,1,train,has_arch/Khavidak_old_castle_-_panoramio_(4).jpg
TRAIN_00273,قلعه_میرغلام.jpg,No Arch,0,train,no_arch/قلعه_میرغلام.jpg
TRAIN_00274,Ālī_Qāpū_(6).jpg,Has Arch,1,train,has_arch/Ālī_Qāpū_(6).jpg
TRAIN_00275,139911291530272822263704_موزه_فرش_تهران.jpg,No Arch,0,train,no_arch/139911291530272822263704_موزه_فرش_تهران.jpg
TRAIN_00276,Kerman_Bazar_(بازار_کرمان)_-_panoramio_(4).jpg,Has Arch,1,train,has_arch/Kerman_Bazar_(بازار_کرمان)_-_panoramio_(4).jpg
TRAIN_00277,ورودی_کاروانسرای_شاه_عباسی_کرج.jpg,Has Arch,1,train,has_arch/ورودی_کاروانسرای_شاه_عباسی_کرج.jpg
TRAIN_00278,Allah_Vardikhan_Bridge_(Si-o-seh_Pol).jpg,Has Arch,1,train,has_arch/Allah_Vardikhan_Bridge_(Si-o-seh_Pol).jpg
TRAIN_00279,Maschhd_e_Meiqhan_-_panoramio.jpg,Has Arch,1,train,has_arch/Maschhd_e_Meiqhan_-_panoramio.jpg
TRAIN_00280,Ali_Akbar_Sana'ti_Museum_of_Tehran_MSH_(5).jpg,No Arch,0,train,no_arch/Ali_Akbar_Sana'ti_Museum_of_Tehran_MSH_(5).jpg
TRAIN_00281,Iran_(8665715555).jpg,No Arch,0,train,no_arch/Iran_(8665715555).jpg
TRAIN_00282,Cinema_Iran.jpg,No Arch,0,train,no_arch/Cinema_Iran.jpg
TRAIN_00283,Aqabozorg1.jpg,Has Arch,1,train,has_arch/Aqabozorg1.jpg
TRAIN_00284,Mir_heydar_kh1.jpg,No Arch,0,train,no_arch/Mir_heydar_kh1.jpg
TRAIN_00285,General_view_of_the_brick_minaret.jpg,No Arch,0,train,no_arch/General_view_of_the_brick_minaret.jpg
TRAIN_00286,Aminodole_timche2.jpg,Has Arch,1,train,has_arch/Aminodole_timche2.jpg
TRAIN_00287,مسجد_تاريخي_سجاس١.jpg,No Arch,0,train,no_arch/مسجد_تاريخي_سجاس١.jpg
TRAIN_00288,Shaabjareh_Old_Castle_01 (1).jpg,No Arch,0,train,no_arch/Shaabjareh_Old_Castle_01 (1).jpg
TRAIN_00289,Kenargerd_Caravanserai_by_Mardetanha_(1)_14.jpg,Has Arch,1,train,has_arch/Kenargerd_Caravanserai_by_Mardetanha_(1)_14.jpg
TRAIN_00290,Shah_Abbasi_Caravanserai_of_Semnan_2018-10-17_05.jpg,Has Arch,1,train,has_arch/Shah_Abbasi_Caravanserai_of_Semnan_2018-10-17_05.jpg
TRAIN_00291,خانه_های_باستانی_و_قدیمی_درکاشان_-_panoramio.jpg,Has Arch,1,train,has_arch/خانه_های_باستانی_و_قدیمی_درکاشان_-_panoramio.jpg
TRAIN_00292,iranian-office-building-276387-10.jpg,No Arch,0,train,no_arch/iranian-office-building-276387-10.jpg
TRAIN_00293,سایه.jpg,Has Arch,1,train,has_arch/سایه.jpg
TRAIN_00294,مسجد_جامع_-_panoramio_-_Farid_Atar_(1).jpg,Has Arch,1,train,has_arch/مسجد_جامع_-_panoramio_-_Farid_Atar_(1).jpg
TRAIN_00295,24کاروانسرای_چاله_سیاه.jpg,No Arch,0,train,no_arch/24کاروانسرای_چاله_سیاه.jpg
TRAIN_00296,مسجد_جامع_فریومد_شاهرود.jpg,Has Arch,1,train,has_arch/مسجد_جامع_فریومد_شاهرود.jpg
TRAIN_00297,"Tatershahr,_Tehran.jpg",Has Arch,1,train,"has_arch/Tatershahr,_Tehran.jpg"
TRAIN_00298,Kenargerd_Caravanserai_2019-07-10_24.jpg,Has Arch,1,train,has_arch/Kenargerd_Caravanserai_2019-07-10_24.jpg
TRAIN_00299,Deyr_Gachin_Caravansary_by_Mardetanha_(1)_18.jpg,No Arch,0,train,no_arch/Deyr_Gachin_Caravansary_by_Mardetanha_(1)_18.jpg
TRAIN_00300,ایستگاه_راه_آهن_تبریز_1394.jpg,No Arch,0,train,no_arch/ایستگاه_راه_آهن_تبریز_1394.jpg
TRAIN_00301,Amingholamali_qasr_Bahram_Carvanseraie.jpg,Has Arch,1,train,has_arch/Amingholamali_qasr_Bahram_Carvanseraie.jpg
TRAIN_00302,شش_بادگیر.jpg,Has Arch,1,train,has_arch/شش_بادگیر.jpg
TRAIN_00303,Beheshti_Hammam2022-02-15_17.jpg,No Arch,0,train,no_arch/Beheshti_Hammam2022-02-15_17.jpg
TRAIN_00304,Qale_Hatam_Bridge_of_Borujerd_1.jpg,Has Arch,1,train,has_arch/Qale_Hatam_Bridge_of_Borujerd_1.jpg
TRAIN_00305,"One_of_the_Bazar_Gate_,URMIA,IRAN_-_panoramio.jpg",Has Arch,1,train,"has_arch/One_of_the_Bazar_Gate_,URMIA,IRAN_-_panoramio.jpg"
TRAIN_00306,02_آب_انبار_هفت_بادگیر_عصرآباد.jpg,No Arch,0,train,no_arch/02_آب_انبار_هفت_بادگیر_عصرآباد.jpg
TRAIN_00307,مسجد_حیدریه_1.jpg,Has Arch,1,train,has_arch/مسجد_حیدریه_1.jpg
TRAIN_00308,Imam_Khomeini_Mosque_(Shah_Mosque)16.jpg,Has Arch,1,train,has_arch/Imam_Khomeini_Mosque_(Shah_Mosque)16.jpg
TRAIN_00309,"Faculty_of_Agriculture,_University_of_Tehran_-_34,_2024.jpg",No Arch,0,train,"no_arch/Faculty_of_Agriculture,_University_of_Tehran_-_34,_2024.jpg"
TRAIN_00310,"Ali_Qapu_Palace,_Isfahan-6223901216.jpg",Has Arch,1,train,"has_arch/Ali_Qapu_Palace,_Isfahan-6223901216.jpg"
TRAIN_00311,Bafte_ghadime_yazd_(3).jpg,Has Arch,1,train,has_arch/Bafte_ghadime_yazd_(3).jpg
TRAIN_00312,Special_meal_cooked_by_a_mosque_for_the_celebration_of_Imam_Mahdi's_birthday.jpg,No Arch,0,train,no_arch/Special_meal_cooked_by_a_mosque_for_the_celebration_of_Imam_Mahdi's_birthday.jpg
TRAIN_00313,Ardestan.jame.by.shivakakavand.jpg,Has Arch,1,train,has_arch/Ardestan.jame.by.shivakakavand.jpg
TRAIN_00314,داخل_مسجد_است.jpg,Has Arch,1,train,has_arch/داخل_مسجد_است.jpg
TRAIN_00315,Azadi_Cinema_Complex_1652.jpg,No Arch,0,train,no_arch/Azadi_Cinema_Complex_1652.jpg
TRAIN_00316,داخل_کاروان_سرای_مادرشاه.jpg,Has Arch,1,train,has_arch/داخل_کاروان_سرای_مادرشاه.jpg
TRAIN_00317,"Hasan_Ashtiani's_Tomb_at_Fatima_Masumeh_Shrine2,_qom,_iran.jpg",No Arch,0,train,"no_arch/Hasan_Ashtiani's_Tomb_at_Fatima_Masumeh_Shrine2,_qom,_iran.jpg"
TRAIN_00318,Marmar_Palace_3361494.jpg,No Arch,0,train,no_arch/Marmar_Palace_3361494.jpg
TRAIN_00319,Imamzadeh_Morteza2021-05-14_28_(cropped).jpg,No Arch,0,train,no_arch/Imamzadeh_Morteza2021-05-14_28_(cropped).jpg
TRAIN_00320,نمای_کامل_آرامگاه_قطب_الدین_حیدر.jpg,Has Arch,1,train,has_arch/نمای_کامل_آرامگاه_قطب_الدین_حیدر.jpg
TRAIN_00321,View_1_-_Tsensen._Caravansérail_Madmichah_Mourtché_Séhour.jpg,Has Arch,1,train,has_arch/View_1_-_Tsensen._Caravansérail_Madmichah_Mourtché_Séhour.jpg
TRAIN_00322,Casa_Ilalo_(210_of_223).jpg,No Arch,0,train,no_arch/Casa_Ilalo_(210_of_223).jpg
TRAIN_00323,Khaj_rabi_7.jpg,Has Arch,1,train,has_arch/Khaj_rabi_7.jpg
TRAIN_00324,قاری_کورپوسی_-_panoramio.jpg,Has Arch,1,train,has_arch/قاری_کورپوسی_-_panoramio.jpg
TRAIN_00325,سرای_سعدالسلطنه_4.jpg,Has Arch,1,train,has_arch/سرای_سعدالسلطنه_4.jpg
TRAIN_00326,Baba_Taher_First_Tomb.jpg,No Arch,0,train,no_arch/Baba_Taher_First_Tomb.jpg
TRAIN_00327,Green_House_-_panoramio_(1).jpg,No Arch,0,train,no_arch/Green_House_-_panoramio_(1).jpg
TRAIN_00328,مدرسه_سپهسالار_22.jpg,Has Arch,1,train,has_arch/مدرسه_سپهسالار_22.jpg
TRAIN_00329,Qazvin_-_safavid_bridge.jpg,Has Arch,1,train,has_arch/Qazvin_-_safavid_bridge.jpg
TRAIN_00330,Khane_fazel_araghi_3.jpg,No Arch,0,train,no_arch/Khane_fazel_araghi_3.jpg
TRAIN_00331,9کاروانسرای_چاله_سیاه.jpg,Has Arch,1,train,has_arch/9کاروانسرای_چاله_سیاه.jpg
TRAIN_00332,Interior_of_Abbasian_Historical_House_-_Kashan_-_Central_Iran_-_02_(7453880666)_(2) (1).jpg,Has Arch,1,train,has_arch/Interior_of_Abbasian_Historical_House_-_Kashan_-_Central_Iran_-_02_(7453880666)_(2) (1).jpg
TRAIN_00333,امامزاده_محروق_1.jpg,Has Arch,1,train,has_arch/امامزاده_محروق_1.jpg
TRAIN_00334,Karvansaraye_saadosaltaneh2.jpg,Has Arch,1,train,has_arch/Karvansaraye_saadosaltaneh2.jpg
TRAIN_00335,Armenia_Church_Hegmatane_Hill_Hamedan.jpg,Has Arch,1,train,has_arch/Armenia_Church_Hegmatane_Hill_Hamedan.jpg
TRAIN_00336,Shah_Abbasi_Caravanserai_of_Bisotun2023-10-09_9.jpg,Has Arch,1,train,has_arch/Shah_Abbasi_Caravanserai_of_Bisotun2023-10-09_9.jpg
TRAIN_00337,نمای_فضای_سبز_و_ساختمانهای_باغ_موزه_نگارستان_توسط_محمدرضا_بنانی_تصویر_۱۱.jpg,No Arch,0,train,no_arch/نمای_فضای_سبز_و_ساختمانهای_باغ_موزه_نگارستان_توسط_محمدرضا_بنانی_تصویر_۱۱.jpg
TRAIN_00338,Jame_mosque_shiraz.jpg,Has Arch,1,train,has_arch/Jame_mosque_shiraz.jpg
TRAIN_00339,کاروانسرای_خانات_.H.Jafari_-_panoramio_(1).jpg,Has Arch,1,train,has_arch/کاروانسرای_خانات_.H.Jafari_-_panoramio_(1).jpg
TRAIN_00340,Shah_Abbasi_Caravanserai_of_Bisotun2021_22.jpg,Has Arch,1,train,has_arch/Shah_Abbasi_Caravanserai_of_Bisotun2021_22.jpg
TRAIN_00341,Bazaar_of_Tabriz_2020-03-13_07.jpg,Has Arch,1,train,has_arch/Bazaar_of_Tabriz_2020-03-13_07.jpg
TRAIN_00342,نمای_کلی_مسجد_جامع_ساوه.jpg,No Arch,0,train,no_arch/نمای_کلی_مسجد_جامع_ساوه.jpg
TRAIN_00343,نمای_پشت_خانقاه.jpg,Has Arch,1,train,has_arch/نمای_پشت_خانقاه.jpg
TRAIN_00344,Thomas_thomasian.jpg,No Arch,0,train,no_arch/Thomas_thomasian.jpg
TRAIN_00345,M.qazvin24.jpg,Has Arch,1,train,has_arch/M.qazvin24.jpg
TRAIN_00346,Khadju_Bridge._Isfahan_6.jpg,Has Arch,1,train,has_arch/Khadju_Bridge._Isfahan_6.jpg
TRAIN_00347,Shaman_Castle_20190328_01.jpg,Has Arch,1,train,has_arch/Shaman_Castle_20190328_01.jpg
TRAIN_00348,Kenargerd_Caravanserai_by_Mardetanha_(1)_23.jpg,Has Arch,1,train,has_arch/Kenargerd_Caravanserai_by_Mardetanha_(1)_23.jpg
TRAIN_00349,Masjed_jame_yazd_(13).jpg,Has Arch,1,train,has_arch/Masjed_jame_yazd_(13).jpg
TRAIN_00350,Khaju_Bridge_Isfahan_Aarash_(48).jpg,Has Arch,1,train,has_arch/Khaju_Bridge_Isfahan_Aarash_(48).jpg
TRAIN_00351,Abbasi_House_Kashan_(4).jpg,No Arch,0,train,no_arch/Abbasi_House_Kashan_(4).jpg
TRAIN_00352,برج_آشخانه_بسطام_شاهرود.jpg,No Arch,0,train,no_arch/برج_آشخانه_بسطام_شاهرود.jpg
TRAIN_00353,Rezarafieirad1396-A.jpg,No Arch,0,train,no_arch/Rezarafieirad1396-A.jpg
TRAIN_00354,Hajib_Caravansarai2020_5.jpg,Has Arch,1,train,has_arch/Hajib_Caravansarai2020_5.jpg
TRAIN_00355,Borujerdis3.jpg,Has Arch,1,train,has_arch/Borujerdis3.jpg
TRAIN_00356,Abdolabad_Mosque2021_(cropped).jpg,Has Arch,1,train,has_arch/Abdolabad_Mosque2021_(cropped).jpg
TRAIN_00357,نمای_بیرونی_خانه_ی_ظهیر_الاسلام.jpg,No Arch,0,train,no_arch/نمای_بیرونی_خانه_ی_ظهیر_الاسلام.jpg
TRAIN_00358,20180921_164409_HDR.jpg,Has Arch,1,train,has_arch/20180921_164409_HDR.jpg
TRAIN_00359,"Masjid_Shah,_view_of_the_courtyard_by_Pascal_Coste.jpg",Has Arch,1,train,"has_arch/Masjid_Shah,_view_of_the_courtyard_by_Pascal_Coste.jpg"
TRAIN_00360,Abbasid_Caravanseray_of_Nishapur_(Ribati-i-Abbasi_of_Nishapur)_-_Morning_015.jpg,No Arch,0,train,no_arch/Abbasid_Caravanseray_of_Nishapur_(Ribati-i-Abbasi_of_Nishapur)_-_Morning_015.jpg
TRAIN_00361,کاروان_سرای_اصفاک2.jpg,No Arch,0,train,no_arch/کاروان_سرای_اصفاک2.jpg
TRAIN_00362,Fazeli11.jpg,No Arch,0,train,no_arch/Fazeli11.jpg
TRAIN_00363,Soltaniyeh_Dome_13961025_20.jpg,Has Arch,1,train,has_arch/Soltaniyeh_Dome_13961025_20.jpg
TRAIN_00364,2-برج_آب_2_منطقه_بریم.jpg,No Arch,0,train,no_arch/2-برج_آب_2_منطقه_بریم.jpg
TRAIN_00365,خانه_مجیری1.jpg,Has Arch,1,train,has_arch/خانه_مجیری1.jpg
TRAIN_00366,مسجد_فخرآباد.jpg,No Arch,0,train,no_arch/مسجد_فخرآباد.jpg
TRAIN_00367,Masjed_jame_yazd_(78).jpg,Has Arch,1,train,has_arch/Masjed_jame_yazd_(78).jpg
TRAIN_00368,Bazar_tehran_cloth.jpg,Has Arch,1,train,has_arch/Bazar_tehran_cloth.jpg
TRAIN_00369,شهرداری_رشت_نورپردازی.jpg,No Arch,0,train,no_arch/شهرداری_رشت_نورپردازی.jpg
TRAIN_00370,Ali_Gholi_Agha_Hammam_13961225_09.jpg,No Arch,0,train,no_arch/Ali_Gholi_Agha_Hammam_13961225_09.jpg
TRAIN_00371,Khawje_nazar_caravansary2.jpg,Has Arch,1,train,has_arch/Khawje_nazar_caravansary2.jpg
TRAIN_00372,Soltaniyeh_Dome_13961025_08.jpg,No Arch,0,train,no_arch/Soltaniyeh_Dome_13961025_08.jpg
TRAIN_00373,Bardestan_Castle.jpg,Has Arch,1,train,has_arch/Bardestan_Castle.jpg
TRAIN_00374,Madrasa_of_Shah_Mosque_Isfahan_2014_(6).jpg,Has Arch,1,train,has_arch/Madrasa_of_Shah_Mosque_Isfahan_2014_(6).jpg
TRAIN_00375,A_photo_of_Si-o-se-pol.jpg,Has Arch,1,train,has_arch/A_photo_of_Si-o-se-pol.jpg
TRAIN_00376,بادگیر_مجموعه_میدان_سنگ.jpg,No Arch,0,train,no_arch/بادگیر_مجموعه_میدان_سنگ.jpg
TRAIN_00377,ساختمان_روزنامه_اطلاعات_2.jpg,No Arch,0,train,no_arch/ساختمان_روزنامه_اطلاعات_2.jpg
TRAIN_00378,دو_مناردردشت_01.jpg,No Arch,0,train,no_arch/دو_مناردردشت_01.jpg
TRAIN_00379,Farahabad_Mosque_-_28_March_2018_05.jpg,Has Arch,1,train,has_arch/Farahabad_Mosque_-_28_March_2018_05.jpg
